,name,first,middle,last,format
11638,Roger Campbell Palmer,Roger,Campbell,Palmer,1
11639,Roger Capelle,Roger,,Capelle,0
11640,Roger Caron,Roger,,Caron,0
54839,Roger Carroll,Roger,,Carroll,0
11641,Roger Chappot,Roger,,Chappot,0
53824,Roger Charles Blunt,Roger,Charles,Blunt,1
11642,Roger Chesneau,Roger,,Chesneau,0
48530,Roger Clemens,Roger,,Clemens,0
50728,Roger Clyne,Roger,,Clyne,0
11643,Roger Colman,Roger,,Colman,0
52028,Roger Connah,Roger,,Connah,0
46439,Roger Cooper,Roger,,Cooper,0
52413,Roger Corbett,Roger,,Corbett,0
38973,Roger Cotes,Roger,,Cotes,0
11644,Roger Crezen,Roger,,Crezen,0
11645,Roger Cuche,Roger,,Cuche,0
11646,Roger Cuzol,Roger,,Cuzol,0
45292,Roger D. Abrahams,Roger,D,Abrahams,4
50243,Roger D. Nelson,Roger,D,Nelson,4
11647,Roger De Beukelaer,Roger,De,Beukelaer,1
50745,Roger De Haan,Roger,De,Haan,1
11648,Roger De Pauw,Roger,De,Pauw,1
11649,Roger Dewasch,Roger,,Dewasch,0
11650,Roger Domenjoz,Roger,,Domenjoz,0
53828,Roger Douglas Woolley,Roger,Douglas,Woolley,1
11651,Roger Dub,Roger,,Dub,0
11652,Roger Eugene Eddy,Roger,Eugene,Eddy,1
11653,Roger Galera Flores,Roger,Galera,Flores,1
48057,Roger Garland,Roger,,Garland,0
11654,Roger Gner,Roger,,Gner,0
44490,Roger Gould,Roger,,Gould,0
53826,Roger Graham Twose,Roger,Graham,Twose,1
49048,Roger Granet,Roger,,Granet,0
11655,Roger Gunnar Skauen,Roger,Gunnar,Skauen,1
38549,Roger Heath-Brown,Roger,,Heath-Brown,0
11656,Roger Hjelmstadstuen,Roger,,Hjelmstadstuen,0
54840,Roger Hollett,Roger,,Hollett,0
52355,Roger Horchow,Roger,,Horchow,0
38400,Roger Horn,Roger,,Horn,0
54841,Roger Huerta,Roger,,Huerta,0
39571,Roger J-B Wets,Roger,J-B,Wets,1
11657,Roger James Capan,Roger,James,Capan,1
11658,Roger Jay Young,Roger,Jay,Young,1
51233,Roger Johansson,Roger,,Johansson,0
11659,Roger Jouy,Roger,,Jouy,0
48248,Roger Jupp,Roger,,Jupp,0
385,Roger K. Crouch,Roger,K,Crouch,4
45709,Roger Knapman,Roger,,Knapman,0
49496,Roger Kolo,Roger,,Kolo,0
52615,Roger Krone,Roger,,Krone,0
53827,Roger Kyran Whelan,Roger,Kyran,Whelan,1
51552,Roger L. Eddy,Roger,L,Eddy,4
52400,Roger L. Hunt,Roger,L,Hunt,4
51126,Roger Lane,Roger,,Lane,0
11660,Roger Le Bras,Roger,Le,Bras,1
11661,Roger Lebranchu,Roger,,Lebranchu,0
11662,Roger Lee Flanders,Roger,Lee,Flanders,1
46203,Roger Locher,Roger,,Locher,0
37828,Roger Lyndon,Roger,,Lyndon,0
52748,Roger Lyons,Roger,,Lyons,0
48783,Roger M. Perlmutter,Roger,M,Perlmutter,4
11663,Roger Machado Morales,Roger,Machado,Morales,1
39577,Roger Maddux,Roger,,Maddux,0
11664,Roger Maes,Roger,,Maes,0
48823,Roger Mahony,Roger,,Mahony,0
11665,Roger Mannhard,Roger,,Mannhard,0
48520,Roger McDonald,Roger,,McDonald,0
47563,Roger Moens,Roger,,Moens,0
11666,Roger Mollet,Roger,,Mollet,0
17712,Roger Moore,Roger,,Moore,0
47896,Roger Murray-Leach,Roger,,Murray-Leach,0
38284,Roger Myerson,Roger,,Myerson,0
11667,Roger Neubauer,Roger,,Neubauer,0
11668,Roger Newton Flood,Roger,Newton,Flood,1
11669,Roger Noble Burnham,Roger,Noble,Burnham,1
47717,Roger P. Scheer,Roger,P,Scheer,4
39386,Roger Paman,Roger,,Paman,0
46729,Roger Parker,Roger,,Parker,0
11670,Roger Paternoster,Roger,,Paternoster,0
48997,Roger Payne,Roger,,Payne,0
38291,Roger Penrose,Roger,,Penrose,0
44089,Roger Perry,Roger,,Perry,0
49884,Roger Pescott,Roger,,Pescott,0
161,Roger Ponce,Roger,,Ponce,0
45125,Roger Redgate,Roger,,Redgate,0
11671,Roger Renaux,Roger,,Renaux,0
53090,Roger Reynolds,Roger,,Reynolds,0
39987,Roger Rose,Roger,,Rose,0
11672,Roger Rouyer,Roger,,Rouyer,0
11673,Roger Rrolle,Roger,,Rrolle,0
49813,Roger S. Baum,Roger,S,Baum,4
47208,Roger Sanchez,Roger,,Sanchez,0
42696,Roger Sanders,Roger,,Sanders,0
49391,Roger Sayer,Roger,,Sayer,0
44028,Roger Scruton,Roger,,Scruton,0
52928,Roger Sedarat,Roger,,Sedarat,0
46683,Roger Shuy,Roger,,Shuy,0
50686,Roger Smart,Roger,,Smart,0
11674,Roger Soler,Roger,,Soler,0
47283,Roger Soyer,Roger,,Soyer,0
11675,Roger Swerts,Roger,,Swerts,0
44540,Roger T. Howe,Roger,T,Howe,4
11676,Roger Tahull Compte,Roger,Tahull,Compte,1
53825,Roger Telemachus,Roger,,Telemachus,0
38426,Roger Temam,Roger,,Temam,0
11677,Roger Thull,Roger,,Thull,0
11678,Roger Toffel,Roger,,Toffel,0
11679,Roger Token,Roger,,Token,0
49141,Roger W. Baker,Roger,W,Baker,4
51886,Roger Warren,Roger,,Warren,0
47606,Roger Waters,Roger,,Waters,0
43212,Roger Yasukawa,Roger,,Yasukawa,0
11680,Roger Yeoman,Roger,,Yeoman,0
54842,Roger Zapata,Roger,,Zapata,0
11681,Roger douard Morlet,Roger,douard,Morlet,1
11682,Roger t'Joncke,Roger,,t'Joncke,0
32687,"Roger, Donald",Donald,,Roger,2
19965,"Rogers, Bruce",Bruce,,Rogers,2
30502,"Rogers, Bruce R.",Bruce,R,Rogers,5
27160,"Rogers, Frank",Frank,,Rogers,2
27306,"Rogers, Glenn",Glenn,,Rogers,2
21980,"Rogers, Jeanette",Jeanette,,Rogers,2
29361,"Rogers, Jenna",Jenna,,Rogers,2
21468,"Rogers, Joseph",Joseph,,Rogers,2
24400,"Rogers, Kate",Kate,,Rogers,2
29739,"Rogers, Kurt",Kurt,,Rogers,2
30562,"Rogers, Kyle",Kyle,,Rogers,2
35911,"Rogers, Megan C.",Megan,C,Rogers,5
20807,"Rogers, Melody N.",Melody,N,Rogers,5
25235,"Rogers, Tom",Tom,,Rogers,2
29905,"Roggekamp, Courtney P.",Courtney,P,Roggekamp,5
32581,"Rognes, Sten C.",Sten,C,Rognes,5
17166,"Rogues, The",The,,Rogues,2
52311,Roh Joo-hee,Roh,,Joo-hee,0
48828,Rohan Abeyaratne,Rohan,,Abeyaratne,0
42448,Rohan Bopanna,Rohan,,Bopanna,0
11683,Rohan Graham Cooke,Rohan,Graham,Cooke,1
51731,Rohan Kapoor,Rohan,,Kapoor,0
53829,Rohan Mustafa,Rohan,,Mustafa,0
47276,Rohan Spong,Rohan,,Spong,0
11684,Rohanee Cox,Rohanee,,Cox,0
22906,"Rohde, Kyle C.",Kyle,C,Rohde,5
44770,Rohene Ward,Rohene,,Ward,0
36863,"Rohleder, Jeffrey",Jeffrey,,Rohleder,2
29697,"Rohleder, Marc",Marc,,Rohleder,2
28373,"Rohleder, Max",Max,,Rohleder,2
50738,Rohn Thomas,Rohn,,Thomas,0
30135,"Rohn, John D.",John,D,Rohn,5
36083,"Rohrbach, Edward B.",Edward,B,Rohrbach,5
33004,"Rohrs, Bruce",Bruce,,Rohrs,2
11685,Rok Perko,Rok,,Perko,0
11686,Rok Rogelj,Rok,,Rogelj,0
11687,Rok Rozman,Rok,,Rozman,0
11688,Rola El-Haress,Rola,,El-Haress,0
11689,Roland Allard,Roland,,Allard,0
11690,Roland Altenburger,Roland,,Altenburger,0
11691,Roland Annen,Roland,,Annen,0
11692,Roland Bedel,Roland,,Bedel,0
51853,Roland Berger,Roland,,Berger,0
11693,Roland Blackman,Roland,,Blackman,0
11694,Roland Bock,Roland,,Bock,0
11695,Roland Bollenberg,Roland,,Bollenberg,0
11696,Roland Brand,Roland,,Brand,0
11697,Roland Brehmer,Roland,,Brehmer,0
11698,Roland Bse,Roland,,Bse,0
38033,Roland Carl Backhouse,Roland,Carl,Backhouse,1
41869,Roland De Wolfe,Roland,De,Wolfe,1
54843,Roland Delorme,Roland,,Delorme,0
48852,Roland Eng,Roland,,Eng,0
11699,Roland Eradze,Roland,,Eradze,0
11700,Roland Feldhoffer,Roland,,Feldhoffer,0
11701,Roland Gassmann,Roland,,Gassmann,0
11702,Roland Ghler,Roland,,Ghler,0
11703,Roland Gnther,Roland,,Gnther,0
11704,Roland Grahammer,Roland,,Grahammer,0
11705,Roland Green,Roland,,Green,0
45688,Roland Greene,Roland,,Greene,0
11706,Roland Hndle,Roland,,Hndle,0
51334,Roland Huntford,Roland,,Huntford,0
53831,Roland James Pope,Roland,James,Pope,1
11707,Roland Jenzer,Roland,,Jenzer,0
11708,Roland Kapf,Roland,,Kapf,0
47416,Roland Lazenby,Roland,,Lazenby,0
43585,Roland Leong,Roland,,Leong,0
44128,Roland Lethem,Roland,,Lethem,0
11709,Roland Lortz,Roland,,Lortz,0
11710,Roland Magnenat,Roland,,Magnenat,0
46404,Roland Mertz,Roland,,Mertz,0
11711,Roland Mller,Roland,,Mller,0
11712,Roland Moell,Roland,,Moell,0
50544,Roland Moyle,Roland,,Moyle,0
52842,Roland Muldoon,Roland,,Muldoon,0
11713,Roland Nmeth,Roland,,Nmeth,0
11714,Roland Olof Rahm,Roland,Olof,Rahm,1
11715,Roland Opfer,Roland,,Opfer,0
53830,Roland Orlando Butcher,Roland,Orlando,Butcher,1
54844,Roland Payne,Roland,,Payne,0
11716,Roland Raymond Wommack,Roland,Raymond,Wommack,1
11717,Roland Rensch,Roland,,Rensch,0
52572,Roland Robertson,Roland,,Robertson,0
11718,Roland Roche,Roland,,Roche,0
49699,Roland Sapsford,Roland,,Sapsford,0
11719,Roland Schr,Roland,,Schr,0
11720,Roland Schrder,Roland,,Schrder,0
11721,Roland Schwarz,Roland,,Schwarz,0
11722,Roland Schwarzl,Roland,,Schwarzl,0
11723,Roland Scott,Roland,,Scott,0
39235,Roland Sprague,Roland,,Sprague,0
11724,Roland Steuk,Roland,,Steuk,0
11725,Roland Stocker,Roland,,Stocker,0
11726,Roland Surrugue,Roland,,Surrugue,0
11727,Roland Zffel,Roland,,Zffel,0
47164,Rolandas Paksas,Rolandas,,Paksas,0
11728,Rolande Moses,Rolande,,Moses,0
51995,Rolando Arrojo,Rolando,,Arrojo,0
46165,Rolando Bohol,Rolando,,Bohol,0
11729,Rolando Chang Prez,Rolando,Chang,Prez,1
54846,Rolando Dy,Rolando,,Dy,0
11730,Rolando Etchepare,Rolando,,Etchepare,0
11731,Rolando Gmez,Rolando,,Gmez,0
54847,Rolando Perez,Rolando,,Perez,0
54848,Roldan Sangcha-an,Roldan,,Sangcha-an,0
34704,"Roldan, Thomas J.",Thomas,J,Roldan,5
11732,Rolf Aas,Rolf,,Aas,0
11733,Rolf Bhler,Rolf,,Bhler,0
11734,Rolf Burggraf,Rolf,,Burggraf,0
11735,Rolf Dobler,Rolf,,Dobler,0
11736,Rolf Eje berg,Rolf,Eje,berg,1
11737,Rolf Faes,Rolf,,Faes,0
11738,Rolf Furrer,Rolf,,Furrer,0
46393,Rolf Gehlhaar,Rolf,,Gehlhaar,0
47225,Rolf Gerstenberger,Rolf,,Gerstenberger,0
50095,Rolf Gohs,Rolf,,Gohs,0
11739,Rolf Gran Johansson,Rolf,Gran,Johansson,1
11740,Rolf Hansen,Rolf,,Hansen,0
11741,Rolf Harry Pettersson,Rolf,Harry,Pettersson,1
11742,Rolf Hartung,Rolf,,Hartung,0
11743,Rolf Hoppe,Rolf,,Hoppe,0
11744,Rolf Jacobsen,Rolf,,Jacobsen,0
11745,Rolf Jobst,Rolf,,Jobst,0
11746,Rolf Krau,Rolf,,Krau,0
11747,Rolf Lamers,Rolf,,Lamers,0
11748,Rolf Larcher,Rolf,,Larcher,0
11749,Rolf Larsen,Rolf,,Larsen,0
11750,Rolf Lefdahl,Rolf,,Lefdahl,0
11751,Rolf Lennart Johansson,Rolf,Lennart,Johansson,1
11752,Rolf Maartmann,Rolf,,Maartmann,0
47870,Rolf Muntz,Rolf,,Muntz,0
11753,Rolf Nehn,Rolf,,Nehn,0
11754,Rolf Rafael kerfelt,Rolf,Rafael,kerfelt,1
52414,Rolf Reber,Rolf,,Reber,0
11755,Rolf Rune Pettersson,Rolf,Rune,Pettersson,1
11756,Rolf Schnheyder,Rolf,,Schnheyder,0
11757,Rolf Sennewald,Rolf,,Sennewald,0
11758,Rolf Stadelmann,Rolf,,Stadelmann,0
11759,Rolf Steffenburg,Rolf,,Steffenburg,0
11760,Rolf Stoltenberg,Rolf,,Stoltenberg,0
11761,Rolf Walter Lofstad,Rolf,Walter,Lofstad,1
11762,Rolf Westphal,Rolf,,Westphal,0
11763,Rolf Wollner,Rolf,,Wollner,0
11764,Rolf sten Edlund,Rolf,sten,Edlund,1
11765,Rolf-Peder Hermann Andersen,Rolf-Peder,Hermann,Andersen,1
18607,Rolfe Kent,Rolfe,,Kent,0
19883,"Rolfe, Matt S.",Matt,S,Rolfe,5
24095,"Rolfson, Len",Len,,Rolfson,2
53832,Rolland Beaumont,Rolland,,Beaumont,0
51790,Rolland Todd,Rolland,,Todd,0
35031,"Roller, Rachel M.",Rachel,M,Roller,5
53833,Rolph Stewart Grant,Rolph,Stewart,Grant,1
33674,"Rolph, Rebecca",Rebecca,,Rolph,2
33255,"Rolston, Scott",Scott,,Rolston,2
11766,Roman Amoyan,Roman,,Amoyan,0
11767,Roman Bak,Roman,,Bak,0
11768,Roman Blek,Roman,,Blek,0
11769,Roman Brunner,Roman,,Brunner,0
11770,Roman Burkard,Roman,,Burkard,0
11771,Roman Dzeneladze,Roman,,Dzeneladze,0
48064,Roman Frydman,Roman,,Frydman,0
11772,Roman Grzegorz Ogaza,Roman,Grzegorz,Ogaza,1
11773,Roman Hork,Roman,,Hork,0
11774,Roman Jan Lentner,Roman,Jan,Lentner,1
45098,Roman Jugg,Roman,,Jugg,0
11775,Roman Kollar,Roman,,Kollar,0
11776,Roman Korban,Roman,,Korban,0
11777,Roman Kramsztyk,Roman,,Kramsztyk,0
11778,Roman Lengyel,Roman,,Lengyel,0
11779,Roman Moustopoulos,Roman,,Moustopoulos,0
11780,Roman Penczek,Roman,,Penczek,0
11781,Roman Perko,Roman,,Perko,0
11782,Roman Polk,Roman,,Polk,0
43817,Roman Polko,Roman,,Polko,0
11783,Roman Polom,Roman,,Polom,0
11784,Roman Razbeyko,Roman,,Razbeyko,0
11785,Roman Roek,Roman,,Roek,0
54849,Roman Salazar,Roman,,Salazar,0
11786,Roman Schaad,Roman,,Schaad,0
52056,Roman Strobl,Roman,,Strobl,0
11787,Roman Tce,Roman,,Tce,0
11788,Roman Torn,Roman,,Torn,0
11789,Roman Turek,Roman,,Turek,0
11790,Roman Turuanco,Roman,,Turuanco,0
11791,Roman Wger,Roman,,Wger,0
11792,Roman Wrndle,Roman,,Wrndle,0
44109,Roman Yakub,Roman,,Yakub,0
11793,Roman ermk,Roman,,ermk,0
11794,Roman trba,Roman,,trba,0
22333,"Roman, Barbara",Barbara,,Roman,2
36457,"Roman, Fernando",Fernando,,Roman,2
30500,"Roman, Jose",Jose,,Roman,2
24199,"Roman, Seth A.",Seth,A,Roman,5
11795,Romana Tedjakusuma,Romana,,Tedjakusuma,0
11796,Romana upan,Romana,,upan,0
11797,Romano Bajlo,Romano,,Bajlo,0
20896,"Rombold, Joseph W.",Joseph,W,Rombold,5
45313,Rome Kanda,Rome,,Kanda,0
11798,Romeo Enescu,Romeo,,Enescu,0
11799,Romeo James,Romeo,,James,0
11800,Romeo Nedelcu,Romeo,,Nedelcu,0
37463,"Romeo, Rachel R.",Rachel,R,Romeo,5
25275,"Romero, Armando R.",Armando,R,Romero,5
30690,"Romero, Aurora T.",Aurora,T,Romero,5
33649,"Romero, Hugo",Hugo,,Romero,2
32438,"Romero, Jason",Jason,,Romero,2
32029,"Romero, Jesus P.",Jesus,P,Romero,5
33781,"Romero, Manuel",Manuel,,Romero,2
19571,"Romero, Roberto",Roberto,,Romero,2
41961,Romesh Batra,Romesh,,Batra,0
23573,"Romet-Lemonne, Jean-Loup",Jean-Loup,,Romet-Lemonne,2
23964,"Romo, Lynsey K.",Lynsey,K,Romo,5
11801,Romolo Catasta,Romolo,,Catasta,0
34606,"Romportl, Ted",Ted,,Romportl,2
11802,Romuald Ernault,Romuald,,Ernault,0
11803,Romuald Gutt,Romuald,,Gutt,0
11804,Romuald Thomas,Romuald,,Thomas,0
11805,Romualdas Murauskas,Romualdas,,Murauskas,0
48967,Romulo Yanes,Romulo,,Yanes,0
28023,"Romulus, Tatjana",Tatjana,,Romulus,2
11806,Romy Kasper,Romy,,Kasper,0
11807,Romy Logsch,Romy,,Logsch,0
51405,Ron Aprea,Ron,,Aprea,0
48984,Ron Atkey,Ron,,Atkey,0
49572,Ron Auer,Ron,,Auer,0
50926,Ron Blum,Ron,,Blum,0
44580,Ron Boone,Ron,,Boone,0
47898,Ron Boucher,Ron,,Boucher,0
51010,Ron Bowden,Ron,,Bowden,0
11808,Ron Boyle,Ron,,Boyle,0
44729,Ron Cerrudo,Ron,,Cerrudo,0
46171,Ron Cobb,Ron,,Cobb,0
11809,Ron Darmon,Ron,,Darmon,0
43582,Ron Dembo,Ron,,Dembo,0
42670,Ron Dyer,Ron,,Dyer,0
43046,Ron Fassler,Ron,,Fassler,0
48078,Ron Flores,Ron,,Flores,0
48092,Ron Forman,Ron,,Forman,0
42158,Ron Foxcroft,Ron,,Foxcroft,0
42756,Ron Futcher,Ron,,Futcher,0
49626,Ron Garmon,Ron,,Garmon,0
51093,Ron Garretson,Ron,,Garretson,0
45678,Ron Grahame,Ron,,Grahame,0
47671,Ron Haslam,Ron,,Haslam,0
44239,Ron Hayman,Ron,,Hayman,0
47005,Ron Hayter,Ron,,Hayter,0
54850,Ron Henderson,Ron,,Henderson,0
44746,Ron Hextall,Ron,,Hextall,0
49547,Ron Hodges,Ron,,Hodges,0
44211,Ron Horsley,Ron,,Horsley,0
48363,Ron Husmann,Ron,,Husmann,0
42847,Ron Johanson,Ron,,Johanson,0
43289,Ron Joseph Telek,Ron,Joseph,Telek,1
52662,Ron Kenoly,Ron,,Kenoly,0
54851,Ron Keslar,Ron,,Keslar,0
43368,Ron Kurtenbach,Ron,,Kurtenbach,0
38092,Ron Larson,Ron,,Larson,0
46321,Ron Lee,Ron,,Lee,0
52212,Ron McAnally,Ron,,McAnally,0
45937,Ron McClure,Ron,,McClure,0
46597,Ron McKeown,Ron,,McKeown,0
43518,Ron Meagher,Ron,,Meagher,0
17256,Ron Moody,Ron,,Moody,0
18212,Ron Nyswaner,Ron,,Nyswaner,0
48350,Ron Oester,Ron,,Oester,0
48885,Ron Pearson,Ron,,Pearson,0
42232,Ron Radford,Ron,,Radford,0
47060,Ron Randleman,Ron,,Randleman,0
50547,Ron Rezek,Ron,,Rezek,0
47995,Ron Rogers,Ron,,Rogers,0
50777,Ron Rowan,Ron,,Rowan,0
53137,Ron Ryan,Ron,,Ryan,0
43194,Ron Samford,Ron,,Samford,0
45157,Ron Samuels,Ron,,Samuels,0
41847,Ron Shuman,Ron,,Shuman,0
54852,Ron Sparks,Ron,,Sparks,0
46029,Ron Stander,Ron,,Stander,0
48438,Ron Sun,Ron,,Sun,0
47037,Ron Tauranac,Ron,,Tauranac,0
42241,Ron Warhurst,Ron,,Warhurst,0
54853,Ron Waterman,Ron,,Waterman,0
42272,Ron de Lugo,Ron,de,Lugo,1
50187,Ronal W. Serpas,Ronal,W,Serpas,4
50265,Ronald A. Edmonds,Ronald,A,Edmonds,4
51498,Ronald A. Howard,Ronald,A,Howard,4
53835,Ronald Arthur Gaunt,Ronald,Arthur,Gaunt,1
53836,Ronald Arthur Hamence,Ronald,Arthur,Hamence,1
53838,Ronald Arthur Saggers,Ronald,Arthur,Saggers,1
11810,Ronald Backus,Ronald,,Backus,0
18030,Ronald Bass,Ronald,,Bass,0
107,Ronald Branch,Ronald,,Branch,0
38103,Ronald C. Read,Ronald,C,Read,4
53021,Ronald Coder,Ronald,,Coder,0
16815,Ronald Colman,Ronald,,Colman,0
43290,Ronald D. Palmer,Ronald,D,Palmer,4
50752,Ronald Daus,Ronald,,Daus,0
38490,Ronald Does,Ronald,,Does,0
11811,Ronald Dunn,Ronald,,Dunn,0
52134,Ronald E. Manahan,Ronald,E,Manahan,4
11812,Ronald Edmund Cardwell,Ronald,Edmund,Cardwell,1
47172,Ronald Ekers,Ronald,,Ekers,0
43217,Ronald F. Lehman,Ronald,F,Lehman,4
50638,Ronald Frame,Ronald,,Frame,0
38398,Ronald G. Douglas,Ronald,G,Douglas,4
11813,Ronald George Carter,Ronald,George,Carter,1
39312,Ronald Getoor,Ronald,,Getoor,0
39098,Ronald Graham,Ronald,,Graham,0
53834,Ronald Graham Archer,Ronald,Graham,Archer,1
11814,Ronald H. Legg,Ronald,H,Legg,4
11815,Ronald Harcourt Sanderson,Ronald,Harcourt,Sanderson,1
11816,Ronald Holmes,Ronald,,Holmes,0
396,Ronald J. Grabe,Ronald,J,Grabe,4
44290,Ronald J. Hays,Ronald,J,Hays,4
38237,Ronald J. Stern,Ronald,J,Stern,4
49729,Ronald James Baker,Ronald,James,Baker,1
38418,Ronald Jensen,Ronald,,Jensen,0
54854,Ronald Jhun,Ronald,,Jhun,0
11817,Ronald John Blaker,Ronald,John,Blaker,1
11818,Ronald John MacDonald,Ronald,John,MacDonald,1
11819,Ronald John Spence,Ronald,John,Spence,1
11820,Ronald Jonker,Ronald,,Jonker,0
11821,Ronald Joseph,Ronald,,Joseph,0
47923,Ronald Jumeau,Ronald,,Jumeau,0
50174,Ronald Kaplan,Ronald,,Kaplan,0
52395,Ronald Keys,Ronald,,Keys,0
11822,Ronald Koppelent,Ronald,,Koppelent,0
46612,Ronald Kreer,Ronald,,Kreer,0
42588,Ronald Langacker,Ronald,,Langacker,0
49589,Ronald Logue,Ronald,,Logue,0
442,Ronald M. Sega,Ronald,M,Sega,4
43275,Ronald Machtley,Ronald,,Machtley,0
341,Ronald Massengale,Ronald,,Massengale,0
48272,Ronald Montaperto,Ronald,,Montaperto,0
47388,Ronald Moon,Ronald,,Moon,0
11823,Ronald Musagala,Ronald,,Musagala,0
43445,Ronald Osumba,Ronald,,Osumba,0
11824,Ronald Ouellet,Ronald,,Ouellet,0
45997,Ronald Pelton,Ronald,,Pelton,0
44379,Ronald Pofalla,Ronald,,Pofalla,0
11825,Ronald Raborg,Ronald,,Raborg,0
16949,Ronald Reagan,Ronald,,Reagan,0
38032,Ronald Ross,Ronald,,Ross,0
51998,Ronald Rotunda,Ronald,,Rotunda,0
45858,Ronald Saunders,Ronald,,Saunders,0
39152,Ronald Solomon,Ronald,,Solomon,0
53837,Ronald Terence Hart,Ronald,Terence,Hart,1
53839,Ronald Thomas Stanyforth,Ronald,Thomas,Stanyforth,1
11826,Ronald Walker,Ronald,,Walker,0
48309,Ronald Webster,Ronald,,Webster,0
46089,Ronald Worton,Ronald,,Worton,0
52398,Ronaldo Lemos,Ronaldo,,Lemos,0
46647,Ronaldo Munck,Ronaldo,,Munck,0
11827,Ronaldo da Costa,Ronaldo,da,Costa,1
11828,Ronalds Arjs,Ronalds,,Arjs,0
11829,Ronan Gormley,Ronan,,Gormley,0
44088,Ronan Keane,Ronan,,Keane,0
43249,Ronan Kelly,Ronan,,Kelly,0
50072,Ronan Murray,Ronan,,Murray,0
51146,Ronan Tynan,Ronan,,Tynan,0
37316,"Ronan, Kate",Kate,,Ronan,2
22123,"Ronan, Kurt M.",Kurt,M,Ronan,5
37148,"Ronan, Thomas J.",Thomas,J,Ronan,5
22311,"Ronayne, Jay",Jay,,Ronayne,2
54855,Ronda Rousey,Ronda,,Rousey,0
30513,"Rondeau, Samantha M.",Samantha,M,Rondeau,5
47605,Ronen Bergman,Ronen,,Bergman,0
25019,"Rong, Gang",Gang,,Rong,2
31652,"Ronge, John",John,,Ronge,2
40175,Rongguang Yu,Rongguang,,Yu,0
11830,Ronja Schtte,Ronja,,Schtte,0
52902,Ronn McMahon,Ronn,,McMahon,0
47156,Ronn Reynolds,Ronn,,Reynolds,0
52757,Ronny Abraham,Ronny,,Abraham,0
49169,Ronny Ackermann,Ronny,,Ackermann,0
54856,Ronny Markes,Ronny,,Markes,0
11831,Ronny Ostwald,Ronny,,Ostwald,0
47057,Ronny Thompson,Ronny,,Thompson,0
54857,Rony Jason,Rony,,Jason,0
48930,Rony Kluger,Rony,,Kluger,0
54858,Rony Sefo,Rony,,Sefo,0
54859,Ronys Torres,Ronys,,Torres,0
34268,"Roof, Zachary",Zachary,,Roof,2
42186,Rooney Massara,Rooney,,Massara,0
23945,"Rooney, Sarah E.",Sarah,E,Rooney,5
33535,"Rooney, Seamus H.",Seamus,H,Rooney,5
33288,"Rooney, Sean",Sean,,Rooney,2
28108,"Roorda, Anna N.",Anna,N,Roorda,5
29225,"Roots, Hannah",Hannah,,Roots,2
30611,"Ropp, Don",Don,,Ropp,2
24100,"Roppelt, Ron",Ron,,Roppelt,2
29680,"Roppelt, Ron S.",Ron,S,Roppelt,5
11833,Roque James Santos,Roque,James,Santos,1
45685,Roque Santa Cruz,Roque,Santa,Cruz,1
11834,Roque Solano,Roque,,Solano,0
27926,"Rorrer, Bernadette N.",Bernadette,N,Rorrer,5
52558,Rory Delap,Rory,,Delap,0
53840,Rory Desmond McCann,Rory,Desmond,McCann,1
54860,Rory MacDonald,Rory,,MacDonald,0
54861,Rory Markham,Rory,,Markham,0
42284,Ros Kelly,Ros,,Kelly,0
20929,"Ros, Axel",Axel,,Ros,2
11835,Rosa Amaral,Rosa,,Amaral,0
11836,Rosa Costa Soler,Rosa,Costa,Soler,1
11837,Rosa Fuentes,Rosa,,Fuentes,0
11838,Rosa Keleku Lukusa,Rosa,Keleku,Lukusa,1
11839,Rosa Mbuamangongo,Rosa,,Mbuamangongo,0
25200,"Rosa, Joao G.",Joao,G,Rosa,5
19702,"Rosales, Edgar",Edgar,,Rosales,2
23950,"Rosales, Leopoldo",Leopoldo,,Rosales,2
44305,Rosana Arbelo,Rosana,,Arbelo,0
43403,Rosana Hermann,Rosana,,Hermann,0
42471,Rosanan Samak,Rosanan,,Samak,0
41949,Rosann Wowchuk,Rosann,,Wowchuk,0
11840,Rosanna Contardo,Rosanna,,Contardo,0
51920,Rosanna Wong,Rosanna,,Wong,0
47319,Rosanne Cash,Rosanne,,Cash,0
11841,Rosara Joseph,Rosara,,Joseph,0
32602,"Rosas, Norma A.",Norma,A,Rosas,5
24147,"Rosato, Kayleen",Kayleen,,Rosato,2
19159,"Rosauer, Brett",Brett,,Rosauer,2
11842,Roscko Shane Specman,Roscko,Shane,Specman,1
47821,Roscoe Brown,Roscoe,,Brown,0
11843,Rose Anderson,Rose,,Anderson,0
11844,Rose Cossar,Rose,,Cossar,0
50634,Rose George,Rose,,George,0
51193,Rose Jang,Rose,,Jang,0
49908,Rose Marks,Rose,,Marks,0
54862,Rose Namajunas,Rose,,Namajunas,0
38914,Rose Peltesohn,Rose,,Peltesohn,0
42773,Rose Setten,Rose,,Setten,0
46626,Rose Spector,Rose,,Spector,0
47603,Rose Stone,Rose,,Stone,0
11845,Rose Tata-Muya,Rose,,Tata-Muya,0
11846,Rose Thomas,Rose,,Thomas,0
31321,"Rose, Amy L.",Amy,L,Rose,5
30664,"Rose, Amy T.",Amy,T,Rose,5
37087,"Rose, Barbara",Barbara,,Rose,2
23411,"Rose, Becky A.",Becky,A,Rose,5
36524,"Rose, Carly E.",Carly,E,Rose,5
25901,"Rose, Connor",Connor,,Rose,2
